ZAKŁAD;SUPPLIER;"2.
 PART NUMBER";ID_SAP;"3.
NAME OF THE PART";KLIENT;"4.
  PART CLASIFICATION";"5.
PPM PERFORMANCE ";"6.
 CERTYFICATE";"7.
 APPROVAL";"8.
 AUDIT RESULT";"9.
 PSCR";"10.
 LOCATION";"11.
DELIVERY SCHEDULES";"12.
 NUMBER OF INTERFERENCE";"13.
 COLLABORATION";"14.
 SCORE P/N";"15.
 SUPPLIER SCORE";"16.
 SUPPLIER CLASIFICATION";ID
PSAPT;SOLE ODERZO;898050312;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050412;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050512;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050612;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050712;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050812;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898050912;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051012;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051112;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051212;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051312;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051412;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051512;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051612;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051713;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898051813;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898052112;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898052212;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898052312;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898052412;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898052502;5107422;Q8 NAK.NADKOLE PRZEDNIE SX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898052602;5107422;Q8 NAK.NADKOLE PRZEDNIE DX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055112;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055212;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055312;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055412;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055512;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055612;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055712;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055812;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898055912;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056012;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056112;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056212;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056312;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056412;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056512;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056612;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056713;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898056813;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898057112;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898057212;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898057312;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898057412;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898057502;5107422;Q8 NAK.NADKOLA TYLNEGO SX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898057602;5107422;Q8 NAK.NADKOLA TYLNEGO DX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220111;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220211;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS C9X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220311;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220411;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Z7G;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220511;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220611;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS S9R;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220711;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220811;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS 041;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898220911;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221011;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS V5Z;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221111;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221211;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Y2Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221311;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221411;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS X5H;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221511;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221611;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Z7S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221711;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS X7L;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221811;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS X7L;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898221912;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898222012;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS PRIMER;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898222101;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898222201;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Y3S;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898222301;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898222401;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS L1X;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898222501;5107422;Q8 PANEL NADKOLA PRZEDNIEGO SX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;898222601;5107422;Q8 PANEL NADKOLA PRZEDNIEGO DX RS M8Y;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899883123;5107422;Q8 LISTWA PRZEDNIA SX PLATINUM S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899883223;5107422;Q8 LISTWA PRZEDNIA DX PLATINUM S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899883323;5107422;Q8 LISTWA TYLNA SX PLATINUM S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899883423;5107422;Q8 LISTWA TYLNA DX PLATINUM S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899883903;5107422;Q8 LISTWA PRZEDNIA SX SELENITS S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899884003;5107422;Q8 LISTWA PRZEDNIA DX SELENITS S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899884103;5107422;Q8 LISTWA TYLNA SX SELENITS S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899884203;5107422;Q8 LISTWA TYLNA DX SELENITS S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899885023;5107422;Q8 LISTWA PRZEDNIA DX Y9B BRIL S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899885123;5107422;Q8 LISTWA PRZEDNIA SX Y9B BRIL S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899885323;5107422;Q8 LISTWA TYLNA SX Y9B BRIL S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSAPT;SOLE ODERZO;899885423;5107422;Q8 LISTWA TYLNA DX Y9B BRIL S-LINE;VW;B;100;100;100;N/A;100;80;100;100;100;97,5;;;117
PSCPS;SOUTHCO;51750280;5107140;846 ZAST. ZAMKA SCHOWKA GSX/GDX;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;149
PSCPS;SOUTHCO;735496020;5107140;846 KLAMKA KLAPY SCHOWKA KPL.;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;149
PSAPT;STALMAX;2585160009;5108801;SWORZEŃ METALOWY;STELLANTIS;C;100;100;100;N/A;N/A;100;0;100;100;85,71428571;85,71428571; B;92
PSCPS;STOKVIS TAPES POLSKA;LC396145;5108968;312MCA FILC 1x20x250;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;150
PSAPT;STRONGHOLD;1/03230/10;5108549;169 SWORZE# POPIELNICZKI;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;65
PSCPS;STRONGHOLD;LC326001;5108549;ŚRUBA 4X16 (1/57833/01 TAB.10654/02);STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;65
PSAPT;SUMIKA;52104416;5108968;3124 WKLADKA WYGLUSZ. GLOSNIKA;STELLANTIS;C;100;80;100;N/A;N/A;80;100;100;100;94,28571429;94,28571429;A;93
PSAPT;SUMIKA;2580000443;5108968;THERMOFIL PP 50% FV HP F911X99-v1 BLACK;STELLANTIS;C;100;80;100;N/A;N/A;80;100;100;100;94,28571429;;;93
PSAPT;SUMIKA;2580000460;5108968;THERMOFIL PP 30% FV HP F611X99 BLACK;STELLANTIS;C;100;80;100;N/A;N/A;80;100;100;100;94,28571429;;;93
PSAPT;Technical Sealing;LC394580;5104388;312 PIANKA ANTYWIBRACYJNA DX - POSZYCIE BOKU;STELLANTIS;C;100;100;100;N/A;N/A;100;100;100;100;100;100;A;98
PSAPT;Technical Sealing;LC394581;5104388;312 pianka antywibracyjna SX-posz. boku;STELLANTIS;B;100;100;100;N/A;N/A;100;100;100;100;100;;;98
PSAPT;TECNICA GASKET;LC392935;5100995;955 O-RING WLEWU PALIWA BZ;STELLANTIS;C;100;100;100;N/A;N/A;80;-100;-100;-100;11,42857143;80,47619048; B;94
PSAPT;TECNICA GASKET;51807863;5100995;846 GUARNIZIONE GAC BZ;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;94
PSAPT;TECNICA GASKET;LC387804;5100995;USZCZELKA O-RING TGB/A-70 BLU-T.55280/04;STELLANTIS;C;100;100;100;N/A;N/A;80;100;0;100;82,85714286;;;94
PSAPT;TECNICA GASKET;55702924;5100995;ORING D.16,2 TGB/AC60 X RAC.SF;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;94
PSAPT;TECNICA GASKET;55702925;5100995;ORING D.16,2 TGB/A70 X RAC.SF;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;94
PSAPT;TECNICA GASKET;LC800593;5100995;831 USZCZELKA;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;94
PSAPT;TECNOMECCANICA;LC216904;5105831;TULEJKA DYSTANSOWA 7X9X3,5;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;95
PSAPT;TECNOMECCANICA;LC291900;5105831;169 TULEJKA METALOWA;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;95
PSAPT;TECNOMOLLE;LC393197;5100964;846 WKŁADKA METALOWA;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;96
PSAPT;TECNOMOLLE;LC340530;5100964;169 WKŁADKA METALOWA;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;96
PSAPT;TECNOMOLLE;LC197602;5100964;169 TULEJKA METALOWA;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;96
PSAPT;TECNOMOLLE;735386322;5100964;MOLLA FRIZIONAM.POMEL.-T.52554;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;96
PSAPT;TECNOMOLLE;LC362490;5100964;244 SPRĘŻYNKA;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;96
PSAPT;TEKSPAN;51940250;5106007;OKŁADZINA ANTYWIBRACYJNA - 30x30x9mm;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;97
PSAPT;TEKSPAN;LC393550;5106007;169 OKŁADZINA ANYWIBRACYJNA 55X30X9 MM.;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;97
PSAPT;TESA;LC371302;5104326;TASMA TESA 4541;STELLANTIS;B;100;100;100;N/A;100;80;100;100;100;97,5;97,32142857;A;116
PSCPS;TESA;885790600;5104326;TESA 4174 NASTRO PVC finel. H19mm ROT66m;VW;A;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;116
PSAPT;TORINO SPRING;LC376404;5109265;169 SPRĘŻYNKA POPIELNICZKI;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;99
PSCPS;TORINO SPRING;LC396079;5109265;312 MCA TULEJKA OKRĄGŁA (NCAP);STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;99
PSAPT;TORINO SPRING;LC396084;5109265;312 MCA TULEJKA OWALNA ;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;99
PSAPT;TORINO SPRING;2588460066;5109265;MOLLA FRIZIONE BOWDEN 846 GSX;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;99
PSAPT;TORINO SPRING;2588460025;5109265;MOLLA 18N GSX;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;99
PSCPS;TORINO SPRING;LC396079;5109265;312MCA BOCCOLA SPACCATA 8x9,6x3 (NCAP);STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;99
PSAPT;TOSH;LCDO011;5100969;TUSZ BIANCO STX-NT00;STELLANTIS;C;100;0;100;N/A;N/A;80;100;100;100;82,85714286;82,85714286; B;100
PSAPT;TOSH;LCDO009;5100969;SOLVENTE TOSH D2;STELLANTIS;C;100;0;100;N/A;N/A;80;100;100;100;82,85714286;;;100
PSAPT;TOSH;LCDOC1;5100969;Catalizzatore C1  (conf. 0,5 kg);STELLANTIS;C;100;0;100;N/A;N/A;80;100;100;100;82,85714286;;;100
PSAPT;TPV;NLS0050101;5100327;PVC 70F KOL.808;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;101
PSCPS;TSS POLAND;LC392639;5104388;312 WKLADKA ANTYWIBR. 50X20X30;STELLANTIS;C;100;100;100;N/A;N/A;100;100;100;100;100;100;A;151
PSAPT;TSS POLAND;LC394580;5104388;312 pianka antywibracyjna DX-posz. boku;STELLANTIS;C;100;100;100;N/A;N/A;100;100;100;100;100;100;A;151
PSAPT;TSS POLAND;LC394581;5104388;312 pianka antywibracyjna SX-posz. boku;STELLANTIS;C;100;100;100;N/A;N/A;100;100;100;100;100;;;151
PSAPT;TUS24 SP. Z O.O.;LC800427;5108122;PODKLADKA POD USZCZELKE;STELLANTIS;C;100;100;100;N/A;N/A;100;100;100;100;100;100;A;102
PSAPT;TUS24 SP. Z O.O.;1/42281/76;5108122;312 PLYTKA POD SWORZEN;STELLANTIS;C;100;100;100;N/A;N/A;100;100;100;100;100;;;102
PSCPS;VALEO SCHALTER;735537081;5100002;846 CZUJNIK PARKOWANIA LAK.;STELLANTIS;C;100;100;100;100;N/A;80;100;100;100;97,5;97,5;A;152
PSAPT;VEGGOPLAST;51836561;5100644;846 MOLLETTA 1 POSIZ.D.18 + 3 POSIZ.D.8;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;103
PSAPT;VEGGOPLAST;51839684;5100644;846 MOLLETTA RITEGNO 3 POSIZ.DIAM.8;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;103
PSAPT;VEGGOPLAST;LS393208;5100644;846 RACCORDO SFIATO 90° SU BOCCHETTA;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;103
PSAPT;VEGGOPLAST;LS393055;5100644;846 RACCORDO SFIATO SERBATOIO;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;103
PSAPT;VEGGOPLAST;7784322;5100644;ANNULLATO - MOLLETTA 3 POSIZIONI;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;103
PSAPT;VEGGOPLAST;LC372952;5100644;RIVETTO PLASTICO 6,5 X 7,5 NERO;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;103
PSAPT;VEGGOPLAST;LS392987;5100644;312 RIVETTO TRATTENIM.TUB/RIT;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;103
PSAPT;VEGGOPLAST;LC376405;5100644;520 GOMMINO POSACENERE;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;103
PSAPT;VERITAS AG;LC372303;5104488;169 MANICOTTO IN BISTRATO;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;104
PSCPS;VERPLAST;LCFB224;5100656;Lakier ACRITOP SAT.FE/MI LE224;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;153
PSCPS;VERPLAST;LCFB689;5100656;LAKIER ACRIMET LS689 KOL.656/B;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCFB861/1B;5100656;312 LAKIER KOL. NIEBIESKI RIVA FM861/1B;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCFBLF392/1;5100656;312 CLEARCOAT SATINATO LF392/1;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCFBLX178;5100656;312 ACRI RED GARNET BORD.LX178;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCFBLX179;5100656;312 ACRI BEIGE PEBBLE LX179;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCFBLX207/2;5100656;312 ACRI BASE BLACK LX207/2;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCFBLX382;5100656;ACRIMET METAL G.LX382;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCKA1050/1/2;5100656;KATALIZATOR  1050/1/2;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCKA2170;5100656;KATALIZATOR INDUR.2170/M;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCKA493181;5100656;KATALIZATOR DO PODKŁADU 2K;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCKA493278;5100656;KATALIZATOR DO PODKŁADU 2K;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCKALA256/I;5100656;312 INDURENTE LA256/I;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCPD28207;5100656;PODKŁAD 2K GRIGIO SCURO;STELLANTIS;B;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCRO01107;5100656;Rozcieńczalnik 01.107( WLOTY);STELLANTIS;A;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCRO4321;5100656;Rozcieńczalnik DILUENTE 4321/D;STELLANTIS;A;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSCPS;VERPLAST;LCROLX206;5100656;312  DILUENTE LX206;STELLANTIS;A;100;100;100;N/A;N/A;80;100;100;100;97,14285714;;;153
PSAPT;VGV SRL;LC396167;5108167;ŚRUBA MOCUJĄCA M6x32;STELLANTIS;C;100;100;100;N/A;N/A;80;100;100;100;97,14285714;97,14285714;A;105
